student_id,student_name,ma_mon,ten_mon,ma_lop_hoc_phan,loai_hoc_phan,so_chi_lt,so_chi_th,thuong_xuyen_1,thuong_xuyen_2,giua_ky,thuc_hanh_1,thuc_hanh_2,thuc_hanh_3,diem_tich_luy_hien_tai,status_canh_bao,diem_trung_binh_thuc_hanh,diem_cuoi_ky_tich_hop,diem_chu_hien_tai,status_canh_bao_final
SV1814,Đỗ Thị An,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.7383828,9.883988,9.678483,9.7466345,9.777673,5.24626,7.93025271097819,Nguy co rot mon,8.256856,7.93025271097819,B,An toan
SV1814,Đỗ Thị An,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.7483723,2.9521859,7.734625,8.732701,9.221012,7.374125,6.3678211484636575,Nguy co rot mon,8.442613,6.3678211484636575,C+,An toan
SV1815,Phan Hải Nam,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.275434,2.8460605,9.81843,9.136667,3.7762,7.9297295,6.969160715738933,An toan,6.9475327,6.969160715738933,C+,An toan
SV1815,Phan Hải Nam,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,9.406823,4.896317,3.4520683,3.0702188,6.986507,4.6096,5.477134091513498,An toan,4.8887753,5.477134091513498,D+,An toan
SV1815,Phan Hải Nam,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.1027434,4.481429,2.9354055,5.72126,8.199391,9.215411,7.7269415855407715,An toan,0.0,7.7269415855407715,B,An toan
SV1815,Phan Hải Nam,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,9.679021,6.055712,8.766491,7.4519944,6.180952,7.5245495,6.955799102783203,An toan,0.0,6.955799102783203,C+,An toan
SV1816,Trần Ngọc Hùng,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.1678915,9.3146,4.216418,9.270417,9.518345,5.9463997,4.389206409454346,An toan,0.0,4.389206409454346,D,An toan
SV1816,Trần Ngọc Hùng,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.2690518,9.004479,5.535552,3.065102,6.6060057,6.477078,9.653756141662598,An toan,0.0,9.653756141662598,A+,An toan
SV1816,Trần Ngọc Hùng,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,7.2362695,6.610557,9.53224,6.360266,7.9404225,4.6596203,7.302049001057942,An toan,6.3201027,7.302049001057942,B,An toan
SV1816,Trần Ngọc Hùng,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,2.9057457,4.0231194,8.581068,7.7747593,8.0380945,3.6408787,5.733377456665039,An toan,6.484577,5.733377456665039,C,An toan
SV1817,Phan Tuấn Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,2.6564384,5.3315344,5.481951,4.521452,7.8149877,8.912605,5.354321320851644,Nguy co rot mon,7.083015,5.354321320851644,D+,An toan
SV1817,Phan Tuấn Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,7.293653,7.644464,1.6298423,7.734429,3.7410495,5.6624203,2.129114866256714,Nguy co rot mon,0.0,2.129114866256714,F,Nguy co rot mon
SV1817,Phan Tuấn Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,8.002002,4.9816313,9.639269,8.3019705,7.247014,4.6258755,3.184368133544922,Nguy co rot mon,0.0,3.184368133544922,F,Nguy co rot mon
SV1817,Phan Tuấn Linh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,4.3596745,3.0137994,3.905302,3.6686876,7.8785853,4.8228846,4.486932141440255,An toan,5.456719,4.486932141440255,D,An toan
SV1818,Bùi Tuấn Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,6.478912,4.6766233,3.6362808,4.4655213,7.418508,8.052336,5.502221902211507,An toan,6.645455,5.502221902211507,C,An toan
SV1818,Bùi Tuấn Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.3361344,5.481543,3.7942214,7.317119,4.2066216,8.947304,5.040638446807861,An toan,0.0,5.040638446807861,D+,An toan
SV1818,Bùi Tuấn Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.763131,6.1658497,1.4037756,8.617514,7.340904,7.553354,6.290661811828613,An toan,0.0,6.290661811828613,C+,An toan
SV1818,Bùi Tuấn Linh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,2.3742287,3.1992211,8.263953,5.709218,5.455839,6.3533087,4.962740421295166,An toan,5.839455,4.962740421295166,D,An toan
SV1819,Đặng Tuấn Chinh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,9.077775,3.286975,4.9590797,8.005895,5.252769,9.22447,6.34786589940389,Nguy co rot mon,7.4943776,6.34786589940389,C+,An toan
SV1819,Đặng Tuấn Chinh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.9590433,6.5243387,8.466656,8.40468,4.0207605,9.850604,7.471500396728516,An toan,0.0,7.471500396728516,B,An toan
SV1819,Đặng Tuấn Chinh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.4476998,2.6785967,5.9317517,7.1755385,3.404815,4.736076,4.484832491193499,An toan,5.1054764,4.484832491193499,D,An toan
SV1820,Đỗ Thu Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.7687047,5.5698805,6.5382414,5.7655945,9.208238,9.715193,6.271408716837565,An toan,8.229675,6.271408716837565,C+,An toan
SV1820,Đỗ Thu Linh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,8.779824,5.222834,7.3437824,8.687851,5.6359315,4.971731,6.8224906240190775,Nguy co rot mon,6.4318376,6.8224906240190775,C+,An toan
SV1821,Lê Văn Chinh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,2.2630482,7.4375224,5.0884795,7.737321,4.8751016,8.8124485,7.326965808868408,An toan,0.0,7.326965808868408,B,An toan
SV1821,Lê Văn Chinh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,2.9070146,6.637148,6.145099,8.539908,6.886229,5.939073,3.877385139465332,Nguy co rot mon,7.121737,3.877385139465332,F,Nguy co rot mon
SV1821,Lê Văn Chinh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.1821496,7.0036135,1.4390951,9.920338,8.056932,8.719139,6.527088165283203,An toan,0.0,6.527088165283203,C+,An toan
SV1822,Trần Tuấn Phương,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.86019,5.155011,9.937245,4.537654,7.3295336,4.336062,0.34479770064353943,Nguy co rot mon,0.0,0.34479770064353943,F,Nguy co rot mon
SV1822,Trần Tuấn Phương,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,2.4336748,5.89221,9.132418,4.4108744,6.8634157,6.510198,5.866031987326486,An toan,5.928163,5.866031987326486,C,An toan
SV1822,Trần Tuấn Phương,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,6.314885,7.1125774,6.919139,5.1084228,9.66041,3.561948,6.558220386505127,Nguy co rot mon,6.1102605,6.558220386505127,C+,An toan
SV1822,Trần Tuấn Phương,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.941536,8.075204,5.194665,7.0323906,7.649017,6.6824794,3.1959941387176514,Nguy co rot mon,0.0,3.1959941387176514,F,Nguy co rot mon
SV1823,Đỗ Hải Anh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.0315368,4.9402633,2.4349055,5.867427,9.033746,7.3838496,9.26739501953125,An toan,0.0,9.26739501953125,A+,An toan
SV1823,Đỗ Hải Anh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,2.0388396,8.651225,4.7058187,7.5591645,3.133357,6.9820204,5.385145505269368,An toan,5.891514,5.385145505269368,D+,An toan
SV1824,Phạm Hải Phương,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,6.466794,4.923608,5.3222437,9.419339,4.6875186,7.613016,6.127240816752116,An toan,7.239958,6.127240816752116,C+,An toan
SV1824,Phạm Hải Phương,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,9.21392,7.374135,8.431616,8.7861595,5.8669677,4.2906857,0.7193191647529602,Nguy co rot mon,0.0,0.7193191647529602,F,Nguy co rot mon
SV1824,Phạm Hải Phương,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,7.968706,3.3574564,8.564786,7.183593,9.338469,6.789992,0.7913558483123779,Nguy co rot mon,0.0,0.7913558483123779,F,Nguy co rot mon
SV1824,Phạm Hải Phương,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.359837,3.5649357,2.25638,4.178264,3.1759882,7.6896243,6.469232559204102,An toan,5.0146255,6.469232559204102,C+,An toan
SV1825,Trần Thu Hùng,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,5.257305,7.010948,6.0668645,4.748376,8.762085,7.782168,6.583679676055908,An toan,0.0,6.583679676055908,C+,An toan
SV1825,Trần Thu Hùng,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,9.992344,7.506168,8.906098,3.448692,4.3981357,6.934146,3.566209316253662,Nguy co rot mon,0.0,3.566209316253662,F,Nguy co rot mon
SV1825,Trần Thu Hùng,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,2.1054692,7.2610717,3.4947867,9.310416,3.8515399,3.195705,4.6755906740824384,An toan,5.4525533,4.6755906740824384,D,An toan
SV1826,Bùi Đức An,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.1853576,8.908938,4.5479636,8.1198,3.189743,6.780029,5.031014442443848,An toan,0.0,5.031014442443848,D+,An toan
SV1826,Bùi Đức An,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.069608,9.708719,7.237733,3.9925513,8.874992,9.908092,7.066245010920933,Nguy co rot mon,7.5918784,7.066245010920933,B,An toan
SV1827,Nguyễn Thu Đức,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,6.6961493,8.825625,9.004552,6.243439,3.0915892,6.610655,7.222037156422933,An toan,5.315228,7.222037156422933,B,An toan
SV1827,Nguyễn Thu Đức,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,7.402666,7.352611,6.8214846,6.40527,3.1979945,6.49914,7.353158950805664,An toan,5.3674684,7.353158950805664,B,An toan
SV1828,Hoàng Thảo Phương,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,6.434757,3.9661834,7.7782702,6.1635356,4.161376,3.8322093,5.62905740737915,An toan,4.7190404,5.62905740737915,C,An toan
SV1828,Hoàng Thảo Phương,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,5.765772,9.4496765,3.754046,8.3594885,6.126352,5.183071,3.811478853225708,Nguy co rot mon,0.0,3.811478853225708,F,Nguy co rot mon
SV1828,Hoàng Thảo Phương,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,9.579553,7.5168414,9.383166,9.441925,6.4974337,6.130207,4.187406063079834,An toan,0.0,4.187406063079834,D,An toan
SV1828,Hoàng Thảo Phương,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,7.3903837,2.859322,1.4305615,8.793832,5.4860215,7.991404,5.406420912061419,Nguy co rot mon,7.4237523,5.406420912061419,D+,An toan
SV1829,Đỗ Thảo Hùng,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.5513043,3.8451412,6.5745096,6.453557,6.0965014,5.7280636,0.22039897739887238,Nguy co rot mon,0.0,0.22039897739887238,F,Nguy co rot mon
SV1829,Đỗ Thảo Hùng,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,3.0575,2.2500362,4.775782,3.531634,4.903268,8.2191515,9.567421913146973,An toan,5.551351,9.567421913146973,A+,An toan
SV1830,Phạm Thảo Vy,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.6684437,8.253576,5.106654,8.541126,3.126054,6.865963,0.7212740778923035,Nguy co rot mon,6.177714,0.7212740778923035,F,Nguy co rot mon
SV1830,Phạm Thảo Vy,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.8286264,9.65926,8.366086,9.930932,9.316601,3.1719103,7.365438938140869,An toan,7.473147,7.365438938140869,B,An toan
SV1831,Nguyễn Văn Nam,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.9599252,5.580673,3.7088287,7.99994,4.579087,4.8345146,4.879155158996582,An toan,5.804514,4.879155158996582,D,An toan
SV1831,Nguyễn Văn Nam,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.4609468,2.9755585,7.8164263,5.4488626,4.961786,4.2933755,4.815418720245361,An toan,4.901341,4.815418720245361,D,An toan
SV1831,Nguyễn Văn Nam,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.2379656,7.691789,6.549872,4.5664296,8.48104,8.835988,9.514456748962402,An toan,0.0,9.514456748962402,A+,An toan
SV1832,Phan Đức Bình,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,6.386451,5.049656,2.510317,9.722938,6.1033897,3.6472852,0.3877973258495331,Nguy co rot mon,0.0,0.3877973258495331,F,Nguy co rot mon
SV1832,Phan Đức Bình,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.538957,9.056825,5.5258026,6.8367257,5.2693005,8.886801,6.457976341247559,An toan,6.9976087,6.457976341247559,C+,An toan
SV1833,Lê Thu Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,4.158362,6.00546,5.982855,9.041111,9.003967,5.349107,6.187504132588704,Nguy co rot mon,7.7980614,6.187504132588704,C+,An toan
SV1833,Lê Thu Linh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,8.52359,7.2224636,4.843445,9.968488,4.3727646,8.878422,0.6566659808158875,Nguy co rot mon,7.739891,0.6566659808158875,F,Nguy co rot mon
SV1833,Lê Thu Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,5.9422574,6.2716866,8.8063135,4.7328115,7.9731164,5.324262,0.823375403881073,Nguy co rot mon,0.0,0.823375403881073,F,Nguy co rot mon
SV1833,Lê Thu Linh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.9749746,6.038859,3.0236673,4.3724523,6.632666,8.002635,5.198726994650705,An toan,6.335918,5.198726994650705,D+,An toan
SV1834,Hoàng Hoàng Chinh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.2151976,9.974715,5.944531,8.756436,7.759236,6.306383,6.182978630065918,An toan,0.0,6.182978630065918,C+,An toan
SV1834,Hoàng Hoàng Chinh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,2.2752373,9.398727,3.8382745,3.1252387,9.902084,7.6185493,5.74115006128947,An toan,6.8819575,5.74115006128947,C,An toan
SV1834,Hoàng Hoàng Chinh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,5.2602997,9.697817,5.943931,3.3946323,8.603511,6.061941,0.9839054346084595,Nguy co rot mon,0.0,0.9839054346084595,F,Nguy co rot mon
SV1835,Nguyễn Hải An,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,8.733596,8.321579,6.4924054,8.819385,4.6766143,5.8554773,4.205743312835693,An toan,0.0,4.205743312835693,D,An toan
SV1835,Nguyễn Hải An,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,7.338689,5.0419245,5.5840483,4.727964,8.734296,4.9867563,6.042037487030029,Nguy co rot mon,6.149672,6.042037487030029,C+,An toan
SV1835,Nguyễn Hải An,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.573367,5.0949874,3.029229,4.0546355,4.2776117,3.8142624,0.7013640403747559,Nguy co rot mon,4.048836,0.7013640403747559,F,Nguy co rot mon
SV1835,Nguyễn Hải An,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,6.6770816,4.682656,2.6499362,4.978273,4.7584696,9.252526,5.381262029920306,An toan,6.3297563,5.381262029920306,D+,An toan
SV1836,Vũ Thị Hùng,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.863658,4.093655,7.281973,9.417012,8.30357,3.0667133,6.807318687438965,An toan,6.929098,6.807318687438965,C+,An toan
SV1836,Vũ Thị Hùng,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,5.584983,8.816914,9.411498,5.178064,8.417614,9.961443,0.21958762407302856,Nguy co rot mon,0.0,0.21958762407302856,F,Nguy co rot mon
SV1836,Vũ Thị Hùng,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,2.333687,7.1276894,4.652881,4.390258,4.10933,7.1721473,8.316435813903809,An toan,0.0,8.316435813903809,B+,An toan
SV1836,Vũ Thị Hùng,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.5929093,8.163261,9.142072,3.293849,9.952055,4.725535,5.169392108917236,An toan,5.99048,5.169392108917236,D+,An toan
SV1837,Phan Minh Phương,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,2.2780633,4.4307895,9.208592,3.1318295,5.9367375,4.331883,5.026148955027263,Nguy co rot mon,4.4668164,5.026148955027263,D+,An toan
SV1837,Phan Minh Phương,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,8.956032,7.730809,2.648732,3.2020206,4.57914,9.814896,3.3329200744628906,Nguy co rot mon,5.865352,3.3329200744628906,F,Nguy co rot mon
SV1837,Phan Minh Phương,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,5.7052345,5.985413,8.036076,9.003352,7.492402,9.468489,4.342576503753662,An toan,0.0,4.342576503753662,D,An toan
SV1837,Phan Minh Phương,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.788615,3.1311994,6.4824286,5.667299,4.1120787,9.71352,2.107236623764038,Nguy co rot mon,0.0,2.107236623764038,F,Nguy co rot mon
SV1838,Phạm Ngọc Trang,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,8.90525,2.497267,3.0406475,4.3518624,8.497265,3.001888,5.01550953728812,Nguy co rot mon,5.283672,5.01550953728812,D+,An toan
SV1838,Phạm Ngọc Trang,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,8.762383,5.452735,1.7381326,5.3001847,7.2747107,5.6988015,8.8411865234375,An toan,6.0912323,8.8411865234375,A,An toan
SV1838,Phạm Ngọc Trang,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,8.270188,3.9426568,6.3199763,5.89568,4.9157515,7.944948,4.8100996017456055,An toan,0.0,4.8100996017456055,D,An toan
SV1839,Bùi Thị Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.449637,9.717883,5.5776873,6.251062,5.9138227,7.4072857,6.747492722102574,Nguy co rot mon,6.524057,6.747492722102574,C+,An toan
SV1839,Bùi Thị Bình,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.932668,3.7856684,1.7019259,7.2389693,3.875088,9.255177,8.889965057373047,An toan,6.789745,8.889965057373047,A,An toan
SV1839,Bùi Thị Bình,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,9.793749,2.8394697,2.878072,6.7483172,5.1351047,3.2089324,9.776132583618164,An toan,0.0,9.776132583618164,A+,An toan
SV1840,Phan Tuấn Trang,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.5425463,9.507567,6.1211233,4.9864054,3.3123782,7.24721,3.340930700302124,Nguy co rot mon,0.0,3.340930700302124,F,Nguy co rot mon
SV1840,Phan Tuấn Trang,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,8.780133,2.7715957,6.0096774,5.7428136,6.308407,8.835056,4.91680383682251,An toan,6.962092,4.91680383682251,D,An toan
SV1841,Vũ Thu Anh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,7.519378,7.643609,1.6365652,7.230353,9.888332,8.7041235,6.602434794108073,An toan,8.607602,6.602434794108073,C+,An toan
SV1841,Vũ Thu Anh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.541382,4.8003507,2.0532877,9.814412,6.0899343,8.523964,6.735454082489014,An toan,0.0,6.735454082489014,C+,An toan
SV1842,Đặng Thảo Trang,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,7.2888045,5.974957,2.9164963,6.904542,9.818012,9.483182,6.507361094156901,An toan,8.735245,6.507361094156901,C+,An toan
SV1842,Đặng Thảo Trang,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.0544333,5.927035,8.272535,5.6437364,7.564992,6.341467,7.863183498382568,An toan,6.5167317,7.863183498382568,B,An toan
SV1843,Lê Đức Vy,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.0827112,8.859848,1.1285588,7.3977437,5.282047,6.388222,2.1598074436187744,Nguy co rot mon,0.0,2.1598074436187744,F,Nguy co rot mon
SV1843,Lê Đức Vy,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,7.861298,3.5798557,4.229868,9.209717,3.0171368,7.0274773,5.621819178263347,Nguy co rot mon,6.41811,5.621819178263347,C,An toan
SV1843,Lê Đức Vy,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,5.8803663,7.4584146,5.7303324,4.847553,6.472039,6.088209,4.236662864685059,An toan,0.0,4.236662864685059,D,An toan
SV1844,Phan Hải Linh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,6.4175844,3.3510838,7.801894,4.5300126,9.316408,4.4742775,5.964016233171735,An toan,6.1068993,5.964016233171735,C,An toan
SV1844,Phan Hải Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,4.748322,7.6556997,2.5370543,9.16197,6.3946104,6.9476905,5.820713520050049,An toan,7.5014234,5.820713520050049,C,An toan
SV1844,Phan Hải Linh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.668306,5.842207,9.844048,3.477172,8.725132,7.6872926,6.616613388061523,An toan,6.6298656,6.616613388061523,C+,An toan
SV1845,Lê Tuấn Phương,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,5.092029,7.973892,6.7372117,4.2358255,5.1306715,5.4593782,6.048015594482422,An toan,4.9419584,6.048015594482422,C+,An toan
SV1845,Lê Tuấn Phương,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.1647196,4.180752,1.6948541,9.653502,4.557898,8.7904005,9.809670448303223,An toan,0.0,9.809670448303223,A+,An toan
SV1846,Đỗ Hoàng An,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.3676176,9.742592,2.3350992,8.164827,7.3589416,6.788188,5.911397139231364,Nguy co rot mon,7.4373193,5.911397139231364,C,An toan
SV1846,Đỗ Hoàng An,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,2.267453,7.710383,8.866479,8.561392,5.3110747,6.6736608,0.9630299210548401,Nguy co rot mon,0.0,0.9630299210548401,F,Nguy co rot mon
SV1846,Đỗ Hoàng An,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.9567003,3.2097092,7.081451,4.820249,4.4658127,3.298654,5.530130386352539,An toan,4.1949058,5.530130386352539,C,An toan
SV1847,Phạm Hoàng Trang,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.8930027,3.6839604,1.1834602,9.236971,4.7274556,8.709702,2.4578897953033447,Nguy co rot mon,0.0,2.4578897953033447,F,Nguy co rot mon
SV1847,Phạm Hoàng Trang,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.0808954,7.3624153,5.6973753,6.8006897,3.2137947,8.282984,2.5130977630615234,Nguy co rot mon,0.0,2.5130977630615234,F,Nguy co rot mon
SV1848,Đặng Thu Bình,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,2.6180036,3.0256233,2.3366144,5.7066636,5.9972854,7.196877,6.32891845703125,An toan,6.3002753,6.32891845703125,C+,An toan
SV1848,Đặng Thu Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.035772,9.649156,9.99493,4.4067326,5.0994744,5.3520756,6.823536736624582,An toan,4.9527607,6.823536736624582,C+,An toan
SV1849,Đặng Minh Nam,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,5.4373302,9.067974,1.3165491,9.602424,3.254272,6.975556,5.719550768534343,Nguy co rot mon,6.61075,5.719550768534343,C,An toan
SV1849,Đặng Minh Nam,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.5019193,6.1061797,8.147652,6.158874,7.8951964,5.0845037,9.26310920715332,An toan,0.0,9.26310920715332,A+,An toan
SV1849,Đặng Minh Nam,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,9.722539,9.780583,5.7884054,4.5712004,4.4378123,9.417999,7.308526992797852,An toan,0.0,7.308526992797852,B,An toan
SV1850,Lê Đức Đức,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,6.7593493,7.2330656,6.638718,5.6244984,6.181452,6.9162626,6.604341506958008,An toan,6.240738,6.604341506958008,C+,An toan
SV1850,Lê Đức Đức,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,2.1124897,6.6939454,4.408991,9.079386,6.683181,8.954081,5.683055559794108,An toan,8.238883,5.683055559794108,C,An toan
SV1851,Đặng Văn Anh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,4.5960307,2.3614156,9.277571,5.6732607,3.6185007,3.5918374,7.209622859954834,An toan,0.0,7.209622859954834,B,An toan
SV1851,Đặng Văn Anh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,6.667569,8.211535,5.412315,7.5928617,7.979678,8.787831,7.215912501017253,An toan,8.120124,7.215912501017253,B,An toan
